Thực tế,Dự đoán
17.0,21.630474
-2.0,7.286321
-17.0,-11.197213
14.0,-16.285284
7.0,10.331884
-3.0,-16.794731
98.0,89.96782
-28.0,-30.18938
-31.0,-20.798641
-27.0,-21.746298
-4.0,-4.776266
-13.0,-14.039365
-14.0,-7.871693
509.0,510.94846
-18.0,-19.695152
-9.0,-4.879393
1.0,-20.37476
-25.0,-23.856134
5.0,-3.1370726
43.0,39.362427
7.0,-9.980873
10.0,4.5710735
6.0,14.985356
-12.0,-3.5871296
-2.0,-12.708233
-26.0,-9.493886
-37.0,-15.918616
-17.0,-16.287804
102.0,97.22792
-3.0,-10.541647
0.0,-9.347989
-22.0,-21.810234
15.0,11.992481
-10.0,-16.13805
-15.0,-11.067936
-26.0,-17.50034
38.0,31.32112
-18.0,-8.977578
-13.0,-17.275455
5.0,-10.502459
7.0,-12.549009
-7.0,-16.628721
19.0,19.64749
25.0,13.305078
34.0,40.746227
-18.0,-14.041848
-37.0,-21.772646
-23.0,-18.206865
20.0,17.035843
22.0,20.480642
-33.0,-25.429401
0.0,-4.838526
9.0,-4.7058697
0.0,-0.38663268
-20.0,-17.182192
130.0,121.0095
20.0,13.760342
-8.0,-10.388486
15.0,11.635218
57.0,46.69487
3.0,12.894777
-13.0,-7.4204082
9.0,13.887609
-15.0,-5.938523
10.0,-2.9793522
26.0,32.94046
38.0,31.144407
-1.0,-0.34778988
41.0,32.846416
-22.0,-20.781263
-12.0,-10.302617
-11.0,-4.5039587
-11.0,-8.316167
59.0,62.640167
-2.0,-14.942214
9.0,21.975754
-24.0,-21.994377
-15.0,-8.367554
-18.0,-9.909435
-10.0,-11.136268
-31.0,-15.148476
-22.0,-14.230264
3.0,-1.6631075
-15.0,-13.314919
2.0,12.7104
-21.0,-18.363503
-4.0,-8.095649
-20.0,-19.074633
-6.0,-11.643086
-2.0,-3.1447976
-21.0,-15.577913
-11.0,-16.12597
-6.0,-13.305638
15.0,15.112785
40.0,28.257954
-26.0,-20.982689
-7.0,-3.2808688
7.0,12.634611
-8.0,-10.117019
13.0,-0.7709361
-19.0,-16.928415
-5.0,-15.742462
47.0,3.795079
29.0,37.73149
-24.0,-19.534746
3.0,-6.665947
4.0,-4.888175
-10.0,-20.928226
-5.0,-10.101351
165.0,151.08212
18.0,26.8951
7.0,5.424655
72.0,76.87798
30.0,15.635989
-2.0,-2.6083493
-17.0,-6.4268527
11.0,-4.138789
1.0,-3.7837753
-16.0,-14.979359
68.0,61.345955
8.0,11.835652
10.0,6.6829453
2.0,9.597731
-14.0,-18.634302
-10.0,-21.981512
-18.0,-9.02243
23.0,23.056938
78.0,52.82123
5.0,-5.015252
-2.0,-5.7383466
2.0,1.5314034
-15.0,-13.527884
-4.0,-3.1983976
10.0,8.0311985
7.0,-2.7054002
57.0,63.99777
3.0,2.0624235
28.0,27.6101
36.0,40.163456
-30.0,-20.901741
-8.0,-15.269758
-16.0,-10.865733
-11.0,-12.650044
0.0,-9.305044
-24.0,-4.7964
12.0,18.570074
-22.0,-23.634876
142.0,154.46353
54.0,42.762432
12.0,18.360516
-27.0,-24.409231
29.0,31.035444
17.0,10.630343
63.0,44.382008
-20.0,-19.3002
6.0,1.1022009
-12.0,-16.230812
-6.0,-4.3400006
-9.0,-11.599163
-18.0,-13.497911
-13.0,-10.65849
-17.0,-7.3861094
-8.0,-2.0877252
-12.0,-9.589719
-11.0,-12.166743
-2.0,-11.425719
-11.0,-19.594687
-22.0,-11.601407
29.0,34.48108
-7.0,-7.7281866
-25.0,-19.65321
-34.0,-11.240646
-16.0,-14.767235
-17.0,-16.919659
-3.0,-12.361576
-2.0,-8.748196
8.0,2.6701524
20.0,20.37752
-3.0,-2.5452707
0.0,2.6083193
-41.0,-12.800605
-14.0,-9.086851
-33.0,-20.131596
-9.0,-7.383154
6.0,19.991472
-4.0,-10.190161
-12.0,-16.399082
-15.0,-13.51482
-11.0,-8.89441
-18.0,-18.381033
25.0,23.313782
-9.0,-8.553632
-4.0,-19.857224
67.0,61.368755
-27.0,-14.431455
102.0,83.15284
-7.0,-7.326173
-14.0,-2.2059484
58.0,9.2826
0.0,-2.0155833
1.0,-3.622518
-8.0,0.021416236
-12.0,-17.119001
-34.0,-15.119951
-12.0,-12.264102
16.0,16.411472
-12.0,-9.715888
-14.0,-14.271153
23.0,3.436359
-26.0,-19.763836
46.0,41.54107
-13.0,-10.713677
-18.0,-11.132087
-15.0,-7.665257
12.0,5.9726505
27.0,25.693113
21.0,17.979124
-15.0,-12.624574
26.0,-6.46673
72.0,61.313892
2.0,-12.514925
-18.0,-20.126638
-10.0,-11.487556
-21.0,-14.283525
-16.0,-13.011291
26.0,27.229914
-12.0,-12.335647
-1.0,2.4379518
-17.0,-25.85614
-1.0,-11.034659
23.0,14.744733
282.0,502.57773
-10.0,-18.515894
-15.0,-9.348131
101.0,106.82781
48.0,56.58347
-15.0,-14.7153
-15.0,-9.136539
-17.0,-14.60852
94.0,95.50384
-6.0,-10.810387
-18.0,-15.766107
52.0,57.84239
-14.0,-9.795141
-31.0,-19.024529
-22.0,-11.499434
18.0,17.318497
-3.0,-1.3395216
-9.0,-10.157179
-31.0,-12.952616
-12.0,-13.635488
3.0,1.5787815
-25.0,-13.251659
-2.0,-5.8835225
-30.0,-11.661629
22.0,30.190407
-12.0,-10.414712
1.0,5.4169497
-3.0,-5.0458827
-27.0,-20.040813
-5.0,-9.211395
6.0,6.274764
-25.0,-19.896145
-17.0,-15.710137
-9.0,-16.64896
-4.0,1.22413
-10.0,-11.100363
-18.0,-19.35666
24.0,-2.946818
60.0,57.629955
-8.0,-12.886692
-8.0,-5.875584
87.0,90.45707
24.0,18.784412
0.0,-4.0059404
8.0,-9.470557
-13.0,-11.889383
5.0,-1.6773813
-19.0,-12.377847
-3.0,-1.222032
-30.0,-13.993767
-20.0,-19.082897
-15.0,-6.3372216
23.0,19.513536
157.0,161.0187
-23.0,-20.63002
-11.0,-13.196271
-33.0,-14.253981
-10.0,-11.596618
-19.0,-16.488703
-14.0,-9.793919
-25.0,-11.8852
-5.0,-5.108745
69.0,77.13962
6.0,-2.4180815
11.0,7.9390626
-3.0,-0.15564005
5.0,-3.7027488
-67.0,-23.15192
8.0,2.308956
-11.0,-15.77942
-3.0,-8.675698
35.0,32.44372
19.0,3.310886
48.0,46.64401
-22.0,-10.861087
7.0,-5.466059
-18.0,-19.060158
-13.0,-21.834274
-4.0,-2.1635659
-7.0,-6.4943037
-7.0,-18.596281
-30.0,-26.94102
58.0,58.661835
15.0,9.988563
-29.0,-14.867854
1.0,4.1859503
-5.0,7.9095507
-9.0,-6.095975
-21.0,-13.285323
-18.0,-18.30198
-25.0,-14.295036
52.0,43.751884
-15.0,-13.556113
5.0,-0.44177178
42.0,49.584206
10.0,-9.14716
-26.0,-21.129997
-18.0,-21.912273
-14.0,-9.2802925
-8.0,-9.292132
-22.0,-21.924326
-26.0,-20.924038
-24.0,-17.447609
-27.0,-18.127464
-5.0,-17.135757
-5.0,-8.947935
-25.0,-18.023285
-13.0,-18.696426
-4.0,-6.1633673
79.0,88.72182
7.0,-8.262641
-16.0,-11.165246
-15.0,-14.277229
-4.0,-12.622039
25.0,42.326595
-6.0,-8.728621
-2.0,-7.3175216
-23.0,-12.640645
-15.0,-12.212278
62.0,54.650833
12.0,25.700989
113.0,110.96452
-11.0,-13.240726
7.0,-0.9240064
-10.0,-14.754549
-38.0,-20.552528
98.0,99.16658
-19.0,-20.30592
-14.0,-13.159432
-17.0,-13.685406
35.0,33.255516
-12.0,-9.356839
-18.0,-4.623067
61.0,43.42095
39.0,34.851387
3.0,1.723161
-29.0,-17.426943
56.0,74.15157
16.0,17.828106
25.0,21.141539
-2.0,7.800186
113.0,119.67068
-11.0,-9.621489
-15.0,-15.113993
-6.0,-9.8605385
-9.0,-13.18044
-11.0,-18.243578
-3.0,-1.371537
-19.0,-9.32701
14.0,7.8446317
-12.0,-8.863273
-2.0,-13.080635
-4.0,-8.727254
11.0,6.409713
-10.0,-1.8134205
-18.0,-16.57859
-8.0,-8.163834
-12.0,-14.520233
-12.0,-9.8043785
3.0,-27.042542
-6.0,-15.714689
-19.0,-16.925657
-9.0,-14.403451
6.0,-5.369952
2.0,-2.6989434
2.0,-12.661236
1.0,5.4157066
-10.0,-10.838629
1.0,7.9817195
-16.0,-18.502806
-14.0,-12.388757
-23.0,-16.067808
-3.0,-9.221633
-1.0,-7.145606
-26.0,-16.22008
-35.0,-21.855532
-16.0,-8.0230055
-13.0,-10.676329
-9.0,-11.648468
-4.0,-13.755987
-9.0,-9.982152
-2.0,6.5676494
-12.0,-1.0984207
-13.0,-8.480666
20.0,25.074242
0.0,-14.000474
21.0,-2.0749123
24.0,15.4642515
-34.0,-18.676865
2.0,-11.42487
2.0,-13.757129
-9.0,-9.89001
-10.0,-15.045173
31.0,37.52495
31.0,55.821873
-21.0,-5.412604
7.0,14.972615
-13.0,-12.63974
-13.0,-15.655042
4.0,3.0666022
-9.0,-15.051071
-34.0,-18.021387
-9.0,6.063302
-22.0,-23.64818
21.0,5.6446095
-9.0,-13.299067
-7.0,-12.006391
-13.0,-7.507948
-21.0,-22.326971
-15.0,-4.7286057
-2.0,-3.9917698
21.0,13.487401
53.0,42.557907
3.0,21.360764
-5.0,-9.345685
-2.0,-18.779678
-10.0,-20.301455
-20.0,-8.947269
-10.0,-11.170678
15.0,12.749263
-20.0,-9.901959
-8.0,-2.1754582
27.0,23.38338
-7.0,-8.078708
151.0,112.37948
-28.0,-24.37248
-16.0,-9.696229
-5.0,-8.590046
-17.0,-12.264221
29.0,18.080439
-19.0,-17.30028
44.0,50.032116
-7.0,-10.653762
1131.0,416.00848
-17.0,-10.749582
50.0,46.340874
1.0,-0.06574044
40.0,48.27087
-10.0,-10.070319
33.0,14.526877
14.0,2.83862
-32.0,-21.553635
69.0,63.037632
15.0,4.4315653
-11.0,-11.969322
-19.0,-13.7681265
-17.0,-12.72472
-10.0,10.9553995
-11.0,-10.86841
-17.0,-16.165981
43.0,40.824944
-16.0,-17.82694
7.0,6.8199444
-17.0,-11.671311
-26.0,-21.25402
-30.0,-19.634222
43.0,48.097023
-8.0,-14.762874
0.0,-19.37152
-4.0,-7.7545457
-18.0,-12.734177
-26.0,-23.365965
-29.0,-19.340525
32.0,32.083046
1.0,-8.049764
5.0,-5.114352
-23.0,-9.849985
124.0,100.537025
38.0,30.633059
52.0,51.28194
-17.0,-12.770474
-2.0,-3.4210165
-22.0,-14.330528
-11.0,-20.154438
-4.0,-10.692781
-22.0,-15.348471
1.0,-1.3605539
-20.0,-19.931883
-17.0,-7.8533974
-8.0,-16.19138
6.0,4.3573146
-29.0,-25.70668
-5.0,1.6154834
3.0,1.9449733
-4.0,-2.0158174
3.0,-4.516854
-9.0,-4.794787
-16.0,-11.405844
-3.0,-0.1424627
21.0,-15.345409
18.0,9.793618
-5.0,-3.1174366
11.0,26.276855
17.0,9.188647
47.0,37.90884
61.0,66.81684
-3.0,15.270231
-9.0,-13.348158
-13.0,-13.887813
-10.0,-14.350958
-30.0,-27.718376
16.0,7.682664
-4.0,4.6029596
56.0,59.335835
15.0,2.3675988
5.0,2.8218992
-12.0,0.2983823
-24.0,-7.994699
14.0,8.901054
-3.0,-1.4816091
28.0,19.16568
-27.0,-17.023975
-25.0,-21.557259
-1.0,-2.0162084
-11.0,-15.000213
-12.0,-13.899785
-3.0,-1.4688804
13.0,16.698738
-5.0,-18.537125
-12.0,-7.177107
-22.0,-15.207564
-20.0,-19.275248
-3.0,-13.614115
23.0,29.517212
-32.0,-20.592941
-20.0,-11.8725
-23.0,-14.130115
-25.0,-22.255424
-15.0,-8.849619
186.0,189.3632
-13.0,-12.153859
-7.0,-17.917799
-5.0,8.74651
-1.0,-7.7709394
20.0,17.493315
19.0,10.880497
-4.0,-10.640274
43.0,37.454838
16.0,2.071969
11.0,6.5418015
5.0,-11.765026
37.0,37.972366
21.0,9.213371
-11.0,-18.215504
-2.0,-5.9537797
-12.0,-8.807115
3.0,0.5537158
3.0,-8.533387
29.0,24.276735
385.0,506.5876
12.0,1.788639
-10.0,-1.458774
8.0,9.713796
-13.0,-14.845788
-25.0,-16.373234
1.0,-5.948895
30.0,11.542512
-16.0,-14.7850065
4.0,-4.246744
-12.0,-12.055446
-30.0,-16.109161
-10.0,-11.369622
4.0,5.575645
-13.0,-15.510928
-1.0,-1.4074405
-11.0,4.9981794
-7.0,-12.146366
-17.0,-18.004684
-28.0,-25.765915
-18.0,-12.754704
17.0,17.44508
-17.0,-16.765507
-11.0,-10.731152
171.0,167.86804
-17.0,-7.3269978
19.0,16.870867
24.0,27.912016
-14.0,-15.430626
-17.0,-3.3515995
47.0,52.71911
20.0,14.3421
45.0,32.466694
-6.0,-10.348424
14.0,15.533329
-16.0,-11.062241
-7.0,-14.9534445
-8.0,-11.630827
-5.0,-0.8349555
-5.0,0.28725073
9.0,12.527585
-2.0,-3.0103643
7.0,-12.394017
34.0,36.542923
-15.0,-14.055911
-23.0,-14.270888
-12.0,-14.349657
-19.0,-13.848661
-3.0,-2.0361757
-6.0,-13.799048
-1.0,-6.894926
22.0,17.30621
31.0,20.80553
-22.0,-3.558158
-11.0,-7.6181855
-11.0,-12.666078
-10.0,-15.374249
53.0,64.20849
-16.0,-25.051573
18.0,16.013287
-12.0,-12.7283535
-12.0,-9.241875
-11.0,-14.895682
-25.0,-14.328273
-22.0,-8.990166
33.0,29.555824
50.0,55.970196
50.0,46.808407
6.0,9.156612
-11.0,-9.159695
-6.0,-22.539333
-19.0,-13.466177
-8.0,-4.0080986
-4.0,-7.055219
-4.0,-2.079568
-9.0,0.71740526
-19.0,-16.804821
-27.0,-15.978279
-22.0,-16.01688
-2.0,-8.708842
18.0,6.3132744
-19.0,-19.513136
3.0,-0.31596047
76.0,45.067387
-12.0,-10.040665
-13.0,-11.319122
79.0,83.3696
-21.0,-13.712769
-14.0,-11.800683
-30.0,-14.618471
-16.0,-15.769023
-24.0,-15.888913
-13.0,-8.597046
47.0,43.337444
23.0,16.45008
1.0,-3.9660423
-14.0,-14.456523
-6.0,-7.9420924
3.0,2.292328
-2.0,-4.4563556
-29.0,-19.531134
-7.0,-14.462637
-1.0,-14.408186
-17.0,-19.162971
-11.0,-8.34081
1.0,-10.09079
-8.0,-8.714079
-10.0,-14.134061
-30.0,-20.21411
-22.0,-15.12972
-16.0,-18.3177
12.0,13.697959
-20.0,-22.238857
-18.0,-18.095514
15.0,11.434554
-20.0,-14.254792
5.0,5.0321755
-6.0,-12.917516
-22.0,-24.614378
72.0,75.14518
-29.0,-22.458315
-14.0,-4.2741675
-21.0,-17.39814
-5.0,-0.53488034
3.0,0.96076757
-25.0,-11.355538
-29.0,-11.907519
-24.0,-13.366095
-17.0,-4.365019
2.0,8.745651
-7.0,-2.2623222
6.0,21.099535
-3.0,1.2324342
67.0,66.81934
0.0,-4.503596
7.0,6.449395
-5.0,-12.127277
-1.0,-3.219315
0.0,-4.998838
-7.0,0.9413891
4.0,-1.9097668
-19.0,-16.628248
-4.0,1.8089439
-18.0,-17.634874
3.0,1.7463496
-9.0,-5.5010424
2.0,11.846902
-13.0,-21.159023
-2.0,4.9455695
16.0,4.6120863
-12.0,-12.515062
-15.0,-10.727131
-5.0,-9.660028
-27.0,-11.189512
-3.0,-3.6929622
4.0,1.4734192
43.0,33.299362
-14.0,-10.743804
-6.0,-4.2567296
7.0,9.367743
-1.0,-5.9297667
-6.0,-7.129418
-13.0,-5.4276614
7.0,3.2313612
13.0,2.965168
-18.0,-12.389033
5.0,11.752554
-9.0,-6.4639473
108.0,121.79005
41.0,39.697475
122.0,124.067024
-3.0,-1.9893775
5.0,2.7578704
-8.0,-9.067253
8.0,-1.3995503
-35.0,-25.05947
-11.0,-6.1921825
-5.0,-0.9344526
-16.0,-11.290168
9.0,2.9098675
-2.0,-6.203998
-14.0,-11.263777
-7.0,-0.1067422
-14.0,-15.292026
-2.0,-2.3508584
-25.0,-14.829644
-14.0,-12.961707
-24.0,-13.874535
-14.0,-14.489814
-18.0,-20.08539
-10.0,-14.386842
-29.0,-22.261095
-4.0,-9.771573
-8.0,-5.1095347
15.0,-3.625302
41.0,35.756935
-11.0,-15.739036
13.0,14.956679
46.0,52.87984
-11.0,-6.519319
-4.0,-1.1524305
-11.0,-16.064089
39.0,25.201536
-11.0,-13.490677
-6.0,5.2166147
-20.0,-12.012504
-29.0,-17.859493
20.0,23.344734
-5.0,2.5254276
-10.0,-10.561408
9.0,-1.3555357
11.0,13.751433
-16.0,-9.012068
-36.0,-20.443779
47.0,43.34802
-19.0,-13.27638
48.0,6.335769
-25.0,-13.037652
-17.0,-13.867208
-16.0,-12.732278
50.0,57.01135
-5.0,-6.730783
-21.0,-14.5257
-6.0,-9.709624
-15.0,-15.298774
35.0,39.039246
10.0,-11.102792
15.0,14.911069
-8.0,-6.79094
-11.0,-21.76145
-18.0,-8.628844
5.0,6.170189
1.0,11.189311
118.0,120.2976
-27.0,-11.855103
199.0,182.25824
-17.0,-11.696679
-14.0,-6.9996457
4.0,1.9357941
-16.0,-6.8842053
36.0,33.117435
10.0,20.49846
6.0,-3.9824984
-20.0,-20.57389
15.0,-4.4870954
15.0,6.833579
13.0,18.479572
-12.0,-13.325531
6.0,-2.9651535
11.0,19.355125
-14.0,-14.404075
23.0,12.128326
-12.0,-1.8538349
-2.0,-6.246264
-28.0,-18.371164
-27.0,-10.170216
-14.0,-17.778887
-24.0,-9.59032
-5.0,-3.0118268
-13.0,-16.255142
-23.0,-18.696062
0.0,-2.3330696
28.0,25.900408
185.0,198.27861
-2.0,-3.3595471
0.0,-0.18486044
8.0,15.471516
20.0,4.548141
-20.0,-12.062499
6.0,-6.538663
-19.0,-17.791656
-12.0,-4.4053564
-20.0,-11.319461
8.0,0.34536618
1.0,-1.0687046
3.0,14.40126
-8.0,-13.875305
16.0,10.339488
-2.0,-2.5851424
-21.0,-13.117842
-7.0,-8.411417
-27.0,-23.571697
-28.0,-19.741035
37.0,15.735339
144.0,128.76643
11.0,-10.517843
-18.0,-16.498646
-7.0,-15.2518015
3.0,-0.052454073
-1.0,-7.7670183
-9.0,-5.2437925
-29.0,-26.536089
-14.0,-13.474091
234.0,235.13684
-13.0,-16.461945
-26.0,-13.738492
-5.0,-15.008196
56.0,70.9864
-3.0,-8.694406
7.0,8.312378
-23.0,-21.84343
-14.0,-14.921596
38.0,33.859653
2.0,-1.1735952
-2.0,-4.046708
-1.0,17.282887
-15.0,-5.680252
100.0,92.55619
14.0,3.0843928
-19.0,-12.326813
-13.0,-13.088935
-1.0,-8.669237
-17.0,-22.607046
-1.0,-1.9237353
18.0,19.902708
304.0,238.46254
-12.0,-17.40688
-16.0,-12.541422
188.0,180.72409
-34.0,-27.196802
34.0,24.872202
-27.0,-24.623693
-28.0,-28.392353
30.0,28.862886
-13.0,-11.065101
-15.0,-0.1530886
-1.0,-0.014642666
-11.0,-15.242055
-22.0,-15.7860565
49.0,43.80642
8.0,8.864775
19.0,1.0833058
-26.0,-13.885103
-17.0,-16.588474
1.0,-5.664846
-8.0,-9.895588
-8.0,4.2623405
-14.0,-12.965753
-42.0,-16.915928
-21.0,-19.669884
-3.0,-3.8143995
29.0,2.9958262
-31.0,-13.70008
-19.0,-17.719887
-15.0,-11.9598465
-4.0,-6.454426
-13.0,-8.189179
-15.0,-16.76117
7.0,-2.5523832
-24.0,-22.447512
-21.0,-14.722408
-34.0,-11.960966
-14.0,-8.396355
-21.0,-18.930971
77.0,85.81111
75.0,74.37101
-10.0,-15.027702
74.0,71.82298
-6.0,1.8411517
16.0,6.911761
-10.0,-6.8546615
-8.0,-6.581867
-22.0,-17.744501
-10.0,-10.8338
25.0,22.616474
59.0,64.61538
6.0,14.525316
-1.0,-12.205011
-15.0,-12.333734
-6.0,-7.0354486
-11.0,-11.134094
-22.0,-8.659777
-28.0,-16.891056
-11.0,-14.693144
59.0,69.83263
-6.0,-14.2914715
-4.0,-1.5797453
17.0,-3.425934
22.0,25.375921
-14.0,-8.383308
4.0,-4.051061
0.0,2.5930147
69.0,65.853676
25.0,5.0255136
73.0,81.594604
-23.0,-8.290818
-9.0,-9.933482
-8.0,-5.847098
-3.0,-0.65676737
-10.0,-8.48932
-13.0,-14.959476
-17.0,-5.409654
49.0,38.571358
9.0,8.740993
-35.0,-21.40545
-9.0,-1.804111
-3.0,-2.6015377
-3.0,-12.150955
-17.0,-13.54659
10.0,6.6965413
10.0,10.171452
20.0,26.66437
-8.0,-8.416135
-29.0,-17.48444
-1.0,-3.0797346
36.0,26.774923
-24.0,-2.8970025
-5.0,-25.855474
-13.0,-7.757441
-9.0,-7.7473135
7.0,4.0176573
-20.0,-10.008341
-22.0,-16.579382
85.0,79.6674
-14.0,-6.166994
7.0,30.832485
-24.0,-17.380161
10.0,7.2332144
-8.0,-8.26547
-12.0,-14.321286
-19.0,-11.045167
-11.0,-14.979707
19.0,24.407688
-6.0,-10.036081
-42.0,-24.413774
69.0,66.181435
-7.0,0.47600698
19.0,17.78216
-40.0,-31.601297
-21.0,-16.881771
5.0,-3.5232112
-7.0,-9.699252
-12.0,-13.869736
-16.0,-16.489552
18.0,10.681439
-6.0,-2.3505073
13.0,27.188864
96.0,80.382225
-2.0,-4.568247
-36.0,-19.557652
0.0,3.04808
42.0,37.116005
-16.0,-9.157468
-20.0,-11.627359
-20.0,-7.6967077
-25.0,-27.230143
-2.0,-1.8941976
28.0,14.695238
-1.0,-4.544995
-18.0,-14.375603
-7.0,-10.222996
7.0,2.3236377
-29.0,-5.733292
-7.0,-8.640736
-21.0,-11.53477
-3.0,-20.51379
-11.0,-17.684656
1.0,-8.939958
-22.0,-19.884188
-27.0,-17.546644
2.0,-4.0159974
-11.0,-16.334282
-8.0,-12.361613
4.0,2.6434476
34.0,28.678947
-4.0,1.5612103
53.0,60.665886
2.0,-4.394717
-4.0,-5.475286
-21.0,-11.063867
-15.0,-8.671411
-11.0,-11.654736
-12.0,-14.124875
-16.0,-16.257362
149.0,141.56052
-10.0,-10.792455
76.0,92.171616
54.0,66.80438
-16.0,-10.486064
-2.0,-11.594715
23.0,25.986515
1.0,11.808729
14.0,3.7692025
-7.0,-1.8650094
-10.0,-7.543705
31.0,21.448626
-5.0,0.085988075
-11.0,-2.9911845
-20.0,-18.25803
6.0,-13.055895
10.0,9.896489
-13.0,-10.136793
-20.0,-13.424643
8.0,-11.250863
-14.0,-8.52752
21.0,-12.841588
-4.0,-13.696292
-6.0,-10.299528
-17.0,-5.353623
-9.0,-1.7835637
-7.0,-13.04953
122.0,121.595375
-18.0,-12.566582
-3.0,8.001225
-8.0,-10.809775
5.0,13.85746
1.0,-1.8832116
0.0,-6.558591
27.0,24.425354
9.0,-7.427978
11.0,5.3046184
35.0,9.657617
-3.0,-7.491002
78.0,73.72307
-8.0,0.46252906
-18.0,-12.521198
47.0,45.79756
-4.0,-8.270589
-14.0,-12.521884
-21.0,-16.989798
4.0,-3.4968255
-17.0,-21.149796
83.0,78.57753
20.0,0.95113724
-8.0,-10.880387
-6.0,-9.444893
-6.0,-7.7747216
-14.0,-11.826965
-23.0,-14.881305
-23.0,-17.558283
-19.0,-18.168999
97.0,95.183876
-16.0,-15.27358
5.0,5.981462
-18.0,-14.71238
-9.0,-11.748757
-33.0,-22.476622
2.0,0.5699437
59.0,55.621475
-1.0,-5.5919714
-1.0,6.2295604
-20.0,-10.614825
27.0,29.857155
-15.0,-7.403561
91.0,84.13679
-2.0,-13.437121
11.0,6.5406275
-13.0,-2.8958397
-23.0,-9.208516
87.0,97.594635
-16.0,-13.54504
-21.0,-14.34081
-9.0,-8.110329
17.0,10.92644
-7.0,-13.43665
4.0,-9.266195
-20.0,-8.530198
-2.0,-2.6746197
20.0,30.399248
-6.0,4.174945
-7.0,-10.0790825
-2.0,-13.021409
1.0,-5.2295055
-1.0,-7.3859386
-33.0,-25.87588
-10.0,-20.742361
12.0,12.499626
-18.0,-14.837637
-23.0,-22.004799
-17.0,-12.84281
-26.0,-21.93915
-15.0,-17.326956
5.0,-2.3756561
-23.0,-14.573693
-17.0,-11.784438
-2.0,-6.573423
89.0,99.330055
6.0,8.028133
-30.0,-21.540293
-23.0,-21.652788
91.0,93.340004
-31.0,-24.20056
-15.0,-9.225241
-22.0,-15.456349
-17.0,-5.567303
-19.0,-13.338472
-13.0,-16.038813
-44.0,-25.229578
48.0,51.37608
-8.0,-7.1944866
-13.0,-5.617553
-4.0,-1.9200221
-28.0,-25.080158
291.0,465.87595
3.0,0.52277184
-9.0,-12.419296
40.0,36.973625
-25.0,-16.644373
-11.0,-10.933019
16.0,9.274865
-17.0,-20.847605
26.0,23.314669
176.0,112.22932
-21.0,-19.067923
4.0,-15.807505
-17.0,-10.470513
-24.0,-16.89645
-2.0,-4.2724495
3.0,-12.264881
-12.0,-1.6989354
-9.0,-2.4735796
5.0,-11.745857
-9.0,-6.8881736
7.0,12.759611
7.0,5.121117
-5.0,-10.990069
-24.0,-22.69976
-24.0,-20.06306
-19.0,-14.613847
18.0,18.98335
-14.0,-15.937406
102.0,101.31205
-14.0,-4.021283
-16.0,-8.823613
-29.0,-18.526566
-3.0,-14.216645
-13.0,-7.843353
14.0,10.373685
-14.0,-8.536521
-25.0,-24.414097
-19.0,-9.920153
39.0,42.46305
98.0,116.47437
-13.0,-12.912045
-14.0,-10.309656
26.0,9.647552
-16.0,-9.024144
-26.0,-9.805708
-1.0,3.330952
69.0,75.53239
-26.0,-14.63926
33.0,-14.708703
-1.0,2.5340173
4.0,0.7139136
-12.0,-9.485057
-12.0,-10.171198
-13.0,-11.430895
-13.0,-4.590752
55.0,51.09601
-28.0,-26.776814
-2.0,4.0343757
-14.0,-14.8962755
-22.0,-12.241884
-6.0,-10.098359
-9.0,-21.711927
-7.0,-9.881096
-15.0,-21.97978
59.0,61.070347
-11.0,-10.152689
10.0,19.010025
8.0,-0.14563951
-2.0,-10.811786
-13.0,-10.076868
-10.0,-12.736608
47.0,41.49042
-6.0,-5.0739193
-8.0,-7.4266114
-2.0,-5.2077703
-4.0,-8.068619
-21.0,-20.385145
18.0,24.046873
56.0,48.716278
5.0,-1.8874998
285.0,849.3659
2.0,-8.873463
-21.0,-17.311123
-35.0,-26.415674
1.0,4.2675767
8.0,-1.4194494
-12.0,-13.6294
-17.0,-17.40012
-7.0,-10.002954
-38.0,-11.404595
9.0,6.243971
1.0,-7.049104
-21.0,-16.336191
-35.0,-16.059633
12.0,2.6497986
32.0,26.774782
-8.0,-10.287779
-9.0,10.87899
-15.0,-10.636416
-2.0,-8.666804
-19.0,-19.495085
-6.0,-14.874913
-14.0,-12.317884
-11.0,-8.814797
-22.0,-13.406403
1.0,-11.410733
-12.0,-14.78338
3.0,-3.483208
-4.0,-5.7845697
-6.0,-9.452383
27.0,41.099594
28.0,34.681152
-4.0,3.8073812
-13.0,-18.904438
-4.0,-9.8482485
46.0,44.006104
41.0,22.736805
12.0,-2.6998065
-5.0,0.29068705
-17.0,-18.264496
98.0,80.89965
-10.0,-12.003006
-9.0,1.3148283
-11.0,-10.486618
-13.0,-7.6213346
-16.0,-18.574503
-5.0,-1.2088286
3.0,-4.046117
-4.0,-7.1405416
15.0,28.405537
44.0,58.050602
-20.0,-30.160141
-8.0,-15.217681
43.0,57.780674
1.0,-5.398136
79.0,80.7722
-36.0,-19.662807
94.0,97.93786
76.0,64.29899
1.0,-9.881898
-5.0,-12.407007
-16.0,-17.867336
-17.0,-15.095028
-10.0,-13.808998
-9.0,-16.35175
-8.0,-10.501021
14.0,18.081974
-8.0,-5.6847873
-5.0,6.378999
-26.0,-18.839333
-22.0,-9.365853
-2.0,2.7735848
-8.0,-13.275466
-3.0,-1.1497759
-20.0,-11.948935
-17.0,-7.508718
-13.0,-20.60219
